LSOACode,Cluster
E01030214,0
E01030215,2
E01030216,0
E01030217,0
E01030218,2
E01030219,2
E01030220,2
E01030221,0
E01030222,0
E01030223,2
E01030224,2
E01030225,2
E01030226,2
E01030227,1
E01030228,2
E01030229,2
E01030230,2
E01030231,2
E01030232,2
E01030233,0
E01030234,1
E01030235,2
E01030236,2
E01030237,0
E01030238,0
E01030239,2
E01030240,2
E01030241,2
E01030242,0
E01030243,2
E01030244,2
E01030245,2
E01030246,1
E01030247,1
E01030248,1
E01030249,1
E01030250,1
E01030251,1
E01030252,2
E01030253,1
E01030254,1
E01030255,1
E01030256,1
E01030257,1
E01030258,2
E01030259,0
E01030262,1
E01030263,2
E01030264,1
E01030265,1
E01030266,2
E01030267,2
E01030268,0
E01030269,0
E01030270,2
E01030271,2
E01030272,2
E01030273,2
E01030274,1
E01030275,2
E01030276,1
E01030278,2
E01030280,0
E01030281,2
E01030282,2
E01030283,2
E01030284,0
E01030285,2
E01030286,3
E01030287,1
E01030288,2
E01030289,1
E01030290,2
E01030291,1
E01030292,0
E01030293,0
E01030294,2
E01030295,2
E01030296,0
E01030297,0
E01030298,0
E01030299,0
E01030300,2
E01030301,0
E01030302,0
E01030303,0
E01030304,2
E01030305,0
E01030306,0
E01030307,0
E01030308,0
E01030309,0
E01030310,2
E01030311,2
E01030312,2
E01030313,0
E01030314,0
E01030315,0
E01030316,0
E01030317,0
E01030318,0
E01030319,0
E01030320,0
E01030321,0
E01030322,0
E01030323,0
E01030324,0
E01030325,0
E01030326,0
E01030327,0
E01030328,0
E01030329,0
E01030330,0
E01030331,0
E01030332,2
E01030333,0
E01030334,0
E01030335,2
E01030336,2
E01030337,2
E01030338,0
E01030339,0
E01030340,0
E01030341,0
E01030342,0
E01030343,0
E01030344,0
E01030345,0
E01030346,0
E01030347,0
E01030348,0
E01030349,0
E01030350,0
E01030351,0
E01030352,0
E01030353,0
E01030354,1
E01030355,0
E01030356,0
E01030357,0
E01030358,0
E01030359,3
E01030360,0
E01030361,0
E01030362,1
E01030363,2
E01030364,1
E01030365,0
E01030366,0
E01030367,0
E01030368,0
E01030369,0
E01030370,0
E01030371,2
E01030372,0
E01030373,0
E01030374,0
E01030375,0
E01030376,0
E01030377,0
E01030378,0
E01030379,0
E01030380,0
E01030381,0
E01030382,0
E01030383,2
E01030384,0
E01030385,1
E01030386,0
E01030387,0
E01030388,0
E01030389,0
E01030390,2
E01030391,0
E01030392,0
E01030393,0
E01030394,0
E01030395,0
E01030396,0
E01030398,0
E01030399,2
E01030400,1
E01030401,0
E01030402,0
E01030403,0
E01030404,0
E01030405,0
E01030406,0
E01030407,0
E01030408,0
E01030409,0
E01030410,0
E01030411,3
E01030412,0
E01030413,0
E01030414,2
E01030415,0
E01030416,0
E01030417,0
E01030418,0
E01030419,0
E01030420,0
E01030421,0
E01030422,0
E01030423,2
E01030424,2
E01030425,0
E01030426,2
E01030427,0
E01030428,0
E01030429,0
E01030430,0
E01030431,0
E01030432,1
E01030433,2
E01030434,0
E01030435,0
E01030436,0
E01030437,0
E01030438,0
E01030439,0
E01030440,0
E01030441,0
E01030442,0
E01030443,0
E01030444,0
E01030445,0
E01030446,0
E01030447,0
E01030448,0
E01030449,0
E01030450,0
E01030451,3
E01030452,3
E01030453,0
E01030454,0
E01030455,3
E01030456,0
E01030457,3
E01030458,0
E01030459,2
E01030460,0
E01030461,0
E01030462,0
E01030463,0
E01030464,2
E01030465,0
E01030466,0
E01030467,0
E01030468,0
E01030469,0
E01030470,0
E01030471,0
E01030472,0
E01030473,0
E01030475,0
E01030476,0
E01030477,0
E01030478,0
E01030479,2
E01030480,0
E01030481,2
E01030482,2
E01030483,1
E01030484,2
E01030485,0
E01030486,0
E01030487,0
E01030488,0
E01030489,0
E01030490,0
E01030491,0
E01030492,0
E01030493,2
E01030494,2
E01030495,0
E01030498,0
E01030499,0
E01030500,0
E01030501,0
E01030502,2
E01030503,1
E01030504,0
E01030505,0
E01030506,0
E01030507,0
E01030508,0
E01030509,0
E01030510,0
E01030511,0
E01030512,0
E01030513,0
E01030514,0
E01030515,0
E01030516,2
E01030517,0
E01030518,0
E01030519,0
E01030520,2
E01030521,0
E01030522,0
E01030523,0
E01030524,0
E01030525,0
E01030526,0
E01030527,0
E01030528,0
E01030529,0
E01030530,0
E01030531,2
E01030532,0
E01030533,0
E01030534,0
E01030535,0
E01030536,0
E01030537,0
E01030538,0
E01030539,0
E01030540,0
E01030541,0
E01030542,0
E01030543,0
E01030544,0
E01030545,0
E01030546,2
E01030547,1
E01030548,2
E01030549,0
E01030550,2
E01030551,2
E01030552,0
E01030553,0
E01030554,0
E01030555,0
E01030556,0
E01030557,0
E01030558,0
E01030559,0
E01030560,0
E01030561,0
E01030562,0
E01030563,0
E01030564,0
E01030565,0
E01030566,0
E01030567,0
E01030568,0
E01030569,0
E01030570,2
E01030571,0
E01030572,2
E01030573,0
E01030574,0
E01030575,3
E01030576,2
E01030577,2
E01030578,1
E01030579,2
E01030580,0
E01030581,0
E01030582,0
E01030583,0
E01030584,0
E01030585,0
E01030586,2
E01030587,2
E01030588,1
E01030589,0
E01030590,0
E01030591,0
E01030592,0
E01030593,0
E01030594,2
E01030595,0
E01030596,0
E01030597,0
E01030598,3
E01030599,1
E01030600,2
E01030601,2
E01030602,0
E01030603,0
E01030604,0
E01030605,0
E01030606,0
E01030607,0
E01030608,1
E01030609,2
E01030610,2
E01030611,0
E01030612,0
E01030613,3
E01030614,0
E01030615,1
E01030616,0
E01030617,0
E01030618,2
E01030620,0
E01030621,0
E01030622,0
E01030623,0
E01030624,0
E01030625,0
E01030626,0
E01030627,0
E01030628,0
E01030629,0
E01030630,2
E01030631,2
E01030632,0
E01030633,2
E01030634,1
E01030635,0
E01030636,0
E01030637,0
E01030638,0
E01030639,0
E01030640,2
E01030641,0
E01030642,0
E01030643,2
E01030644,0
E01030645,1
E01030646,0
E01030647,0
E01030648,0
E01030649,3
E01030650,2
E01030651,0
E01030652,2
E01030653,2
E01030654,3
E01030655,0
E01030656,2
E01030657,1
E01030658,3
E01030659,0
E01030660,0
E01030661,0
E01030662,0
E01030663,2
E01030664,2
E01030665,2
E01030666,3
E01030667,3
E01030668,0
E01030669,0
E01030670,0
E01030671,0
E01030672,0
E01030673,0
E01030674,2
E01030675,2
E01030677,0
E01030678,2
E01030679,0
E01030680,0
E01030681,2
E01030682,0
E01030683,0
E01030684,0
E01030685,0
E01030686,0
E01030687,0
E01030688,0
E01030689,0
E01030690,0
E01030691,0
E01030692,0
E01030693,0
E01030694,2
E01030695,0
E01030696,0
E01030697,2
E01030698,2
E01030699,2
E01030700,2
E01030701,2
E01030702,1
E01030703,2
E01030704,0
E01030705,0
E01030706,2
E01030707,3
E01030708,2
E01030709,1
E01030710,1
E01030711,1
E01030712,0
E01030713,0
E01030714,2
E01030715,0
E01030716,0
E01030717,2
E01030718,0
E01030719,2
E01030720,0
E01030721,2
E01030722,0
E01030723,0
E01030724,2
E01030725,2
E01030726,0
E01030727,0
E01030728,0
E01030729,0
E01030730,0
E01030731,0
E01030732,0
E01030733,0
E01030734,0
E01030735,0
E01030736,3
E01030737,3
E01030738,2
E01030739,2
E01030740,2
E01030741,2
E01030742,0
E01030743,2
E01030744,1
E01030745,1
E01030746,1
E01030747,2
E01030748,2
E01030749,2
E01030750,2
E01030751,2
E01030752,1
E01030753,0
E01030754,0
E01030755,2
E01030756,0
E01030757,0
E01030758,0
E01030759,2
E01030760,0
E01030761,0
E01030762,0
E01030763,0
E01030764,0
E01030765,2
E01030766,0
E01030767,2
E01030768,0
E01030769,0
E01030770,0
E01030771,0
E01030772,0
E01030773,0
E01030774,0
E01030775,0
E01030776,0
E01030777,0
E01030778,0
E01030779,0
E01030780,0
E01030781,0
E01030782,0
E01030783,0
E01030784,0
E01030785,0
E01030786,2
E01030787,2
E01030789,0
E01030790,0
E01030791,0
E01030792,0
E01030793,1
E01030794,2
E01030795,0
E01030796,0
E01030797,0
E01030798,0
E01030799,0
E01030800,0
E01030801,2
E01030802,0
E01030803,2
E01030804,0
E01030805,2
E01030806,0
E01030807,0
E01030808,0
E01030809,0
E01030810,0
E01030811,0
E01030812,2
E01030813,0
E01030814,2
E01030815,2
E01030816,2
E01030817,0
E01030818,2
E01030819,2
E01030820,0
E01030821,0
E01030822,0
E01030823,0
E01030824,2
E01030825,0
E01030826,2
E01030827,0
E01030828,0
E01030829,0
E01030830,0
E01030831,0
E01030832,0
E01030833,2
E01030834,2
E01030835,0
E01030836,0
E01030837,0
E01030838,0
E01030839,0
E01030840,2
E01030841,0
E01030842,2
E01030843,2
E01030844,0
E01030845,0
E01030846,0
E01030847,0
E01030848,0
E01030850,2
E01030851,2
E01030852,2
E01030853,0
E01030854,0
E01030855,0
E01030856,0
E01030857,2
E01030858,2
E01030859,0
E01030860,0
E01030861,0
E01030862,0
E01030863,0
E01030864,0
E01030865,2
E01030866,0
E01030867,0
E01030868,0
E01030869,0
E01030870,0
E01030871,0
E01030872,2
E01030873,0
E01030874,0
E01030875,0
E01030876,0
E01030878,0
E01030879,0
E01030880,0
E01030881,0
E01030882,0
E01030883,0
E01030884,2
E01030885,0
E01030886,0
E01030887,0
E01030888,0
E01030889,2
E01030890,0
E01030891,0
E01030892,0
E01030893,0
E01030894,0
E01030895,2
E01030896,2
E01030897,0
E01030898,0
E01030899,0
E01030900,0
E01030901,1
E01030902,0
E01030903,0
E01030904,0
E01030905,2
E01030906,0
E01030907,0
E01030908,0
E01030909,0
E01030910,0
E01030911,0
E01030912,2
E01030913,2
E01030914,2
E01030915,0
E01030916,0
E01030917,0
E01030918,0
E01030919,0
E01030920,0
E01030921,2
E01030922,0
E01030923,0
E01030924,0
E01030925,0
E01030926,0
E01030928,0
E01030929,0
E01030930,0
E01030931,0
E01030932,0
E01030933,0
E01030934,0
E01030935,0
E01030937,0
E01030938,2
E01030939,0
E01030940,0
E01030941,0
E01030942,0
E01030943,2
E01030944,0
E01030945,0
E01030946,2
E01030947,0
E01030948,0
E01030949,2
E01030950,0
E01030951,0
E01030953,0
E01030954,3
E01030955,0
E01030956,2
E01030957,2
E01030958,0
E01030959,0
E01030960,0
E01030961,0
E01030962,2
E01030963,0
E01030964,0
E01030965,0
E01030966,0
E01030967,0
E01030968,0
E01030969,0
E01030970,0
E01030971,2
E01030972,0
E01030973,2
E01030974,2
E01030975,0
E01030976,0
E01030977,0
E01030978,0
E01030979,0
E01030980,2
E01030982,2
E01030983,3
E01030984,2
E01030986,0
E01030987,0
E01030988,0
E01030989,0
E01030990,0
E01030991,0
E01030992,0
E01030993,3
E01030994,0
E01030995,2
E01030996,0
E01030997,0
E01030998,0
E01030999,0
E01031000,0
E01031001,0
E01031002,0
E01031003,0
E01031004,0
E01031005,1
E01031006,1
E01031007,0
E01031008,2
E01031009,2
E01031011,0
E01031012,2
E01031013,2
E01031014,2
E01031016,2
E01031017,0
E01031018,0
E01031019,0
E01031020,0
E01031021,2
E01031022,2
E01031023,0
E01031024,0
E01031025,2
E01031026,2
E01031027,2
E01031028,0
E01031029,2
E01031030,2
E01031031,2
E01031033,2
E01031034,0
E01031035,2
E01031036,0
E01031038,2
E01031039,0
E01031040,0
E01031041,0
E01031042,0
E01031043,1
E01031044,1
E01031045,2
E01031046,1
E01031047,1
E01031048,2
E01031049,2
E01031050,2
E01031051,2
E01031052,3
E01031053,1
E01031054,1
E01031055,0
E01031056,2
E01031058,1
E01031059,1
E01031060,2
E01031061,2
E01031062,2
E01031063,1
E01031064,1
E01031065,1
E01031066,1
E01031067,2
E01031068,2
E01031069,0
E01031070,0
E01031073,2
E01031074,1
E01031075,1
E01031077,1
E01031078,2
E01031079,2
E01031080,1
E01031081,1
E01031082,0
E01031083,0
E01031084,2
E01031085,2
E01031086,2
E01031087,2
E01031088,2
E01031089,2
E01031091,2
E01031092,1
E01031093,2
E01031094,1
E01031095,1
E01031097,1
E01031098,2
E01031099,2
E01031100,0
E01031101,0
E01031102,2
E01031103,0
E01031104,0
E01031105,2
E01031106,2
E01031107,2
E01031108,0
E01031109,1
E01031110,0
E01031111,0
E01031112,0
E01031113,0
E01031114,2
E01031115,1
E01031116,1
E01031118,1
E01031119,1
E01031120,0
E01031122,0
E01031123,0
E01031124,0
E01031125,0
E01031127,2
E01031129,0
E01031130,2
E01031131,2
E01031132,3
E01031133,2
E01031134,0
E01031135,0
E01031136,0
E01031137,2
E01031138,0
E01031139,0
E01031140,2
E01031141,2
E01031142,1
E01031143,0
E01031144,3
E01031145,2
E01031146,2
E01031147,0
E01031148,0
E01031149,0
E01031150,0
E01031151,0
E01031152,0
E01031153,2
E01031154,0
E01031155,0
E01031156,0
E01031157,0
E01031158,0
E01031159,0
E01031160,0
E01031161,0
E01031162,0
E01031163,2
E01031164,0
E01031165,2
E01031166,0
E01031167,2
E01031168,2
E01031169,3
E01031170,2
E01031171,2
E01031172,1
E01031173,1
E01031174,1
E01031175,0
E01031176,1
E01031177,1
E01031178,2
E01031179,0
E01031180,0
E01031181,0
E01031182,0
E01031183,0
E01031184,0
E01031185,2
E01031186,2
E01031187,0
E01031188,0
E01031189,2
E01031190,2
E01031191,0
E01031192,0
E01031193,0
E01031194,0
E01031195,0
E01031196,0
E01031197,0
E01031198,0
E01031199,2
E01031200,0
E01031201,0
E01031202,0
E01031203,2
E01031204,0
E01031205,0
E01031206,2
E01031207,2
E01031208,0
E01031209,0
E01031210,0
E01031211,2
E01031212,2
E01031213,0
E01031214,0
E01031215,2
E01031216,2
E01031217,0
E01031219,0
E01031220,0
E01031221,2
E01031222,0
E01031223,0
E01031224,0
E01031225,0
E01031227,0
E01031228,0
E01031229,3
E01031230,0
E01031231,2
E01031232,0
E01031233,0
E01031234,3
E01031235,0
E01031236,2
E01031237,0
E01031238,2
E01031239,0
E01031240,2
E01031241,0
E01031242,2
E01031243,0
E01031244,0
E01031245,0
E01031246,0
E01031247,0
E01031248,0
E01031249,2
E01031250,0
E01031251,0
E01031252,0
E01031253,2
E01031254,0
E01031255,0
E01031256,0
E01031257,2
E01031258,0
E01031259,0
E01031260,0
E01031262,2
E01031263,3
E01031264,1
E01031266,3
E01031267,0
E01031268,0
E01031269,0
E01031271,3
E01031272,3
E01031274,2
E01031275,0
E01031276,2
E01031277,0
E01031278,0
E01031279,0
E01031280,0
E01031281,0
E01031282,3
E01031283,0
E01031284,0
E01031285,0
E01031286,0
E01031287,0
E01031288,0
E01031289,0
E01031290,0
E01031291,3
E01031292,0
E01031293,0
E01031294,0
E01031295,0
E01031296,0
E01031297,0
E01031298,0
E01031299,0
E01031300,0
E01031301,0
E01031302,2
E01031303,2
E01031304,0
E01031305,0
E01031306,0
E01031307,0
E01031308,0
E01031309,2
E01031310,0
E01031311,2
E01031312,2
E01031313,0
E01031314,0
E01031315,0
E01031316,3
E01031317,0
E01031319,0
E01031320,0
E01031322,2
E01031323,0
E01031324,2
E01031325,2
E01031327,2
E01031328,0
E01031329,0
E01031330,0
E01031331,0
E01031332,1
E01031334,2
E01031335,3
E01031336,3
E01031337,0
E01031338,0
E01031339,0
E01031340,0
E01031341,1
E01031342,2
E01031343,2
E01031344,2
E01031345,2
E01031346,2
E01031347,1
E01031348,1
E01031349,2
E01031350,1
E01031351,2
E01031352,2
E01031353,0
E01031354,2
E01031355,2
E01031356,0
E01031357,0
E01031358,1
E01031359,2
E01031360,1
E01031361,1
E01031362,2
E01031363,2
E01031364,3
E01031365,2
E01031367,0
E01031368,2
E01031369,3
E01031370,2
E01031371,1
E01031372,1
E01031373,2
E01031374,2
E01031375,2
E01031376,2
E01031377,1
E01031378,2
E01031379,2
E01031380,0
E01031381,0
E01031382,2
E01031383,0
E01031384,0
E01031385,2
E01031386,2
E01031387,2
E01031388,0
E01031389,0
E01031390,2
E01031391,0
E01031392,0
E01031393,0
E01031394,2
E01031395,0
E01031396,0
E01031397,0
E01031398,2
E01031399,2
E01031400,1
E01031401,2
E01031402,2
E01031403,2
E01031404,1
E01031405,2
E01031406,2
E01031407,0
E01031408,2
E01031409,1
E01031410,2
E01031411,0
E01031412,0
E01031413,0
E01031414,2
E01031415,2
E01031416,0
E01031417,2
E01031418,0
E01031419,2
E01031420,0
E01031421,2
E01031422,0
E01031423,2
E01031424,0
E01031425,0
E01031426,2
E01031427,1
E01031428,1
E01031430,1
E01031431,2
E01031432,1
E01031433,2
E01031434,2
E01031435,2
E01031436,1
E01031437,1
E01031438,2
E01031439,0
E01031440,2
E01031441,1
E01031442,2
E01031443,1
E01031444,1
E01031445,2
E01031446,0
E01031447,2
E01031448,2
E01031449,2
E01031450,1
E01031451,1
E01031452,2
E01031453,1
E01031454,1
E01031455,1
E01031456,1
E01031457,2
E01031458,0
E01031459,1
E01031460,0
E01031461,0
E01031462,2
E01031463,0
E01031464,2
E01031465,0
E01031466,0
E01031467,2
E01031468,2
E01031469,2
E01031470,2
E01031471,2
E01031472,2
E01031473,1
E01031474,0
E01031475,0
E01031476,0
E01031477,0
E01031478,0
E01031480,2
E01031481,3
E01031482,1
E01031483,1
E01031484,3
E01031485,0
E01031486,0
E01031487,0
E01031488,2
E01031489,0
E01031490,3
E01031491,0
E01031492,1
E01031493,0
E01031494,1
E01031495,0
E01031496,0
E01031497,0
E01031499,2
E01031500,0
E01031501,2
E01031502,0
E01031503,0
E01031504,0
E01031505,0
E01031506,0
E01031507,0
E01031508,0
E01031509,2
E01031511,0
E01031512,2
E01031513,0
E01031514,0
E01031515,2
E01031516,0
E01031517,0
E01031518,0
E01031519,0
E01031520,0
E01031521,0
E01031522,1
E01031523,2
E01031524,2
E01031525,2
E01031526,2
E01031527,2
E01031528,2
E01031529,0
E01031530,2
E01031531,0
E01031532,0
E01031533,2
E01031534,0
E01031535,0
E01031536,0
E01031538,2
E01031539,2
E01031540,0
E01031541,2
E01031542,0
E01031543,0
E01031544,0
E01031545,0
E01031546,2
E01031547,1
E01031548,1
E01031549,1
E01031552,1
E01031554,2
E01031555,1
E01031556,1
E01031557,2
E01031560,2
E01031561,0
E01031563,0
E01031564,0
E01031565,2
E01031566,2
E01031567,2
E01031568,2
E01031569,2
E01031570,2
E01031571,2
E01031572,1
E01031573,2
E01031574,2
E01031575,2
E01031576,1
E01031578,0
E01031579,2
E01031580,0
E01031581,0
E01031582,0
E01031583,2
E01031584,2
E01031585,2
E01031586,2
E01031587,0
E01031588,0
E01031589,0
E01031590,0
E01031591,2
E01031592,0
E01031593,0
E01031594,2
E01031595,2
E01031596,2
E01031597,0
E01031598,1
E01031599,2
E01031600,3
E01031601,2
E01031603,2
E01031604,2
E01031605,2
E01031607,2
E01031608,2
E01031609,1
E01031610,2
E01031611,0
E01031612,0
E01031613,0
E01031614,2
E01031615,0
E01031616,2
E01031617,0
E01031618,0
E01031619,0
E01031620,2
E01031621,0
E01031622,0
E01031623,0
E01031624,0
E01031625,0
E01031626,0
E01031627,0
E01031628,2
E01031629,0
E01031630,0
E01031631,2
E01031632,0
E01031633,0
E01031634,0
E01031635,0
E01031636,2
E01031637,2
E01031638,0
E01031639,0
E01031640,0
E01031641,0
E01031642,0
E01031643,2
E01031644,0
E01031645,0
E01031646,0
E01031647,2
E01031648,0
E01031649,0
E01031650,0
E01031651,0
E01031652,2
E01031653,0
E01031654,0
E01031655,0
E01031656,2
E01031657,3
E01031658,0
E01031659,0
E01031660,0
E01031661,0
E01031662,0
E01031663,2
E01031664,0
E01031665,0
E01031666,0
E01031667,2
E01031668,0
E01031669,2
E01031670,0
E01031671,2
E01031672,0
E01031673,2
E01031674,0
E01031675,0
E01031676,0
E01031677,0
E01031678,0
E01031679,0
E01031680,0
E01031681,0
E01031682,0
E01031683,0
E01031684,0
E01031685,0
E01031686,0
E01031687,2
E01031688,2
E01031689,0
E01031690,0
E01031691,0
E01031692,0
E01031693,0
E01031694,0
E01031695,0
E01031696,0
E01031697,0
E01031698,0
E01031699,0
E01031700,0
E01031701,2
E01031702,0
E01031703,0
E01031704,0
E01031705,2
E01031706,0
E01031707,0
E01031708,3
E01031709,2
E01031710,0
E01031711,0
E01031712,2
E01031713,0
E01031714,0
E01031715,0
E01031716,2
E01031717,0
E01031718,0
E01031719,0
E01031720,0
E01031721,0
E01031722,0
E01031723,0
E01031724,0
E01031725,0
E01031726,0
E01031727,0
E01031728,0
E01031729,0
E01031730,0
E01031731,2
E01031732,2
E01031733,0
E01031734,0
